0	1	3
0.01	0.96	2.95
0.02	0.921	2.9011
0.03	0.882978	2.85328
0.04	0.845912	2.80651
0.05	0.809782	2.76077
0.06	0.774567	2.71605
0.07	0.740246	2.67231
0.08	0.7068	2.62954
0.09	0.674209	2.58773
0.1	0.642454	2.54684
0.11	0.611518	2.50686
0.12	0.58138	2.46777
0.13	0.552025	2.42955
0.14	0.523434	2.39218
0.15	0.495591	2.35565
0.16	0.468478	2.31994
0.17	0.442079	2.28502
0.18	0.416378	2.25089
0.19	0.391361	2.21753
0.2	0.36701	2.18492
0.21	0.343312	2.15304
0.22	0.320251	2.12188
0.23	0.297813	2.09143
0.24	0.275985	2.06166
0.25	0.254751	2.03257
0.26	0.2341	2.00414
0.27	0.214017	1.97636
0.28	0.19449	1.94921
0.29	0.175506	1.92268
0.3	0.157052	1.89675
0.31	0.139117	1.87142
0.32	0.121689	1.84667
0.33	0.104755	1.82249
0.34	0.0883056	1.79886
0.35	0.0723285	1.77578
0.36	0.0568129	1.75323
0.37	0.0417484	1.7312
0.38	0.0271245	1.70968
0.39	0.0129309	1.68866
0.4	-0.000842305	1.66813
0.41	-0.0142049	1.64808
0.42	-0.0271664	1.62849
0.43	-0.0397363	1.60937
0.44	-0.0519236	1.59069
0.45	-0.0637374	1.57245
0.46	-0.0751863	1.55464
0.47	-0.0862791	1.53725
0.48	-0.097024	1.52027
0.49	-0.107429	1.50369
0.5	-0.117503	1.4875
0.51	-0.127253	1.4717
0.52	-0.136687	1.45628
0.53	-0.145813	1.44122
0.54	-0.154637	1.42653
0.55	-0.163168	1.41219
0.56	-0.171412	1.39819
0.57	-0.179375	1.38453
0.58	-0.187066	1.3712
0.59	-0.19449	1.35819
0.6	-0.201654	1.3455
0.61	-0.208564	1.33312
0.62	-0.215226	1.32104
0.63	-0.221647	1.30926
0.64	-0.227832	1.29776
0.65	-0.233788	1.28655
0.66	-0.239519	1.27562
0.67	-0.245031	1.26495
0.68	-0.25033	1.25456
0.69	-0.255421	1.24442
0.7	-0.26031	1.23453
0.71	-0.265	1.22489
0.72	-0.269498	1.21549
0.73	-0.273808	1.20633
0.74	-0.277934	1.19741
0.75	-0.281883	1.1887
0.76	-0.285657	1.18022
0.77	-0.289261	1.17196
0.78	-0.2927	1.16391
0.79	-0.295979	1.15607
0.8	-0.2991	1.14842
0.81	-0.302068	1.14098
0.82	-0.304888	1.13373
0.83	-0.307563	1.12667
0.84	-0.310096	1.11979
0.85	-0.312492	1.1131
0.86	-0.314754	1.10658
0.87	-0.316885	1.10024
0.88	-0.31889	1.09406
0.89	-0.320771	1.08805
0.9	-0.322532	1.0822
0.91	-0.324176	1.07651
0.92	-0.325706	1.07097
0.93	-0.327126	1.06559
0.94	-0.328438	1.06035
0.95	-0.329644	1.05525
0.96	-0.330749	1.0503
0.97	-0.331755	1.04548
0.98	-0.332665	1.0408
0.99	-0.333481	1.03625
1	-0.334206	1.03183
1.01	-0.334843	1.02753
1.02	-0.335393	1.02336
1.03	-0.33586	1.0193
1.04	-0.336246	1.01536
1.05	-0.336554	1.01154
1.06	-0.336784	1.00783
1.07	-0.336941	1.00423
1.08	-0.337025	1.00073
1.09	-0.33704	0.997337
1.1	-0.336987	0.994046
1.11	-0.336868	0.990855
1.12	-0.336685	0.987761
1.13	-0.33644	0.984761
1.14	-0.336135	0.981854
1.15	-0.335772	0.979037
1.16	-0.335353	0.976308
1.17	-0.334879	0.973665
1.18	-0.334352	0.971107
1.19	-0.333775	0.96863
1.2	-0.333147	0.966233
1.21	-0.332472	0.963915
1.22	-0.33175	0.961673
1.23	-0.330984	0.959505
1.24	-0.330174	0.95741
1.25	-0.329322	0.955386
1.26	-0.32843	0.953431
1.27	-0.327498	0.951544
1.28	-0.326529	0.949723
1.29	-0.325524	0.947966
1.3	-0.324483	0.946271
1.31	-0.323408	0.944638
1.32	-0.322301	0.943065
1.33	-0.321162	0.94155
1.34	-0.319993	0.940092
1.35	-0.318795	0.938689
1.36	-0.317569	0.937341
1.37	-0.316316	0.936045
1.38	-0.315037	0.9348
1.39	-0.313733	0.933606
1.4	-0.312405	0.93246
1.41	-0.311054	0.931363
1.42	-0.309681	0.930311
1.43	-0.308288	0.929305
1.44	-0.306874	0.928343
1.45	-0.30544	0.927424
1.46	-0.303989	0.926547
1.47	-0.30252	0.925711
1.48	-0.301034	0.924914
1.49	-0.299532	0.924156
1.5	-0.298016	0.923436
1.51	-0.296484	0.922753
1.52	-0.294939	0.922106
1.53	-0.293381	0.921493
1.54	-0.291811	0.920914
1.55	-0.29023	0.920369
1.56	-0.288637	0.919856
1.57	-0.287034	0.919373
1.58	-0.285422	0.918922
1.59	-0.2838	0.9185
1.6	-0.28217	0.918107
1.61	-0.280532	0.917742
1.62	-0.278887	0.917405
1.63	-0.277235	0.917094
1.64	-0.275577	0.916808
1.65	-0.273913	0.916548
1.66	-0.272244	0.916313
1.67	-0.27057	0.916101
1.68	-0.268892	0.915912
1.69	-0.267211	0.915746
1.7	-0.265525	0.915601
1.71	-0.263838	0.915478
1.72	-0.262147	0.915375
1.73	-0.260455	0.915293
1.74	-0.25876	0.915229
1.75	-0.257065	0.915185
1.76	-0.255369	0.915159
1.77	-0.253672	0.91515
1.78	-0.251975	0.915159
1.79	-0.250278	0.915185
1.8	-0.248582	0.915226
1.81	-0.246886	0.915284
1.82	-0.245192	0.915356
1.83	-0.243499	0.915444
1.84	-0.241808	0.915545
1.85	-0.240119	0.915661
1.86	-0.238432	0.91579
1.87	-0.236748	0.915932
1.88	-0.235067	0.916086
1.89	-0.233388	0.916253
1.9	-0.231713	0.916432
1.91	-0.230042	0.916622
