0	1	3
0.01	0.960978	2.95108
0.02	0.922913	2.90321
0.03	0.885785	2.85638
0.04	0.849574	2.81055
0.05	0.814259	2.76572
0.06	0.779821	2.72187
0.07	0.746242	2.67896
0.08	0.713502	2.63698
0.09	0.681583	2.59592
0.1	0.650467	2.55575
0.11	0.620138	2.51646
0.12	0.590577	2.47803
0.13	0.561768	2.44043
0.14	0.533694	2.40366
0.15	0.50634	2.36769
0.16	0.47969	2.33251
0.17	0.453727	2.2981
0.18	0.428438	2.26445
0.19	0.403807	2.23155
0.2	0.379819	2.19936
0.21	0.356461	2.16789
0.22	0.333718	2.13711
0.23	0.311578	2.10702
0.24	0.290025	2.07759
0.25	0.269049	2.04882
0.26	0.248635	2.02068
0.27	0.228771	1.99317
0.28	0.209445	1.96628
0.29	0.190645	1.93999
0.3	0.172359	1.91428
0.31	0.154576	1.88915
0.32	0.137284	1.86459
0.33	0.120472	1.84058
0.34	0.10413	1.8171
0.35	0.0882465	1.79416
0.36	0.0728116	1.77174
0.37	0.057815	1.74982
0.38	0.0432468	1.7284
0.39	0.0290972	1.70747
0.4	0.0153568	1.68701
0.41	0.00201622	1.66702
0.42	-0.0109337	1.64748
0.43	-0.0235018	1.6284
0.44	-0.035697	1.60975
0.45	-0.0475277	1.59153
0.46	-0.0590024	1.57372
0.47	-0.0701292	1.55633
0.48	-0.0809163	1.53934
0.49	-0.0913714	1.52275
0.5	-0.101502	1.50654
0.51	-0.111317	1.4907
0.52	-0.120821	1.47524
0.53	-0.130024	1.46013
0.54	-0.138932	1.44538
0.55	-0.147552	1.43098
0.56	-0.15589	1.41691
0.57	-0.163954	1.40317
0.58	-0.171749	1.38976
0.59	-0.179283	1.37667
0.6	-0.186561	1.36389
0.61	-0.193589	1.35141
0.62	-0.200374	1.33923
0.63	-0.206921	1.32734
0.64	-0.213235	1.31574
0.65	-0.219324	1.30441
0.66	-0.225191	1.29336
0.67	-0.230843	1.28257
0.68	-0.236284	1.27205
0.69	-0.241519	1.26178
0.7	-0.246555	1.25176
0.71	-0.251394	1.24199
0.72	-0.256044	1.23245
0.73	-0.260507	1.22315
0.74	-0.264788	1.21408
0.75	-0.268893	1.20524
0.76	-0.272826	1.19661
0.77	-0.27659	1.1882
0.78	-0.28019	1.18
0.79	-0.28363	1.172
0.8	-0.286914	1.1642
0.81	-0.290046	1.15661
0.82	-0.29303	1.1492
0.83	-0.29587	1.14198
0.84	-0.298569	1.13495
0.85	-0.301131	1.12809
0.86	-0.303559	1.12141
0.87	-0.305857	1.11491
0.88	-0.308029	1.10857
0.89	-0.310077	1.1024
