0	-1	3
0.01	-1.15505	2.78705
0.02	-1.3008	2.58733
0.03	-1.43779	2.40002
0.04	-1.56655	2.22438
0.05	-1.68755	2.05969
0.06	-1.80126	1.90528
0.07	-1.9081	1.76053
0.08	-2.00847	1.62486
0.09	-2.10275	1.49769
0.1	-2.19129	1.37853
0.11	-2.27442	1.26688
0.12	-2.35246	1.16229
0.13	-2.42569	1.06432
0.14	-2.4944	0.972576
0.15	-2.55883	0.886677
0.16	-2.61924	0.80627
0.17	-2.67584	0.73102
0.18	-2.72885	0.660615
0.19	-2.77848	0.594762
0.2	-2.8249	0.533184
0.21	-2.86829	0.475622
0.22	-2.90882	0.421835
0.23	-2.94665	0.371593
0.24	-2.98191	0.324682
0.25	-3.01475	0.280902
0.26	-3.0453	0.240064
0.27	-3.07366	0.20199
0.28	-3.09997	0.166515
0.29	-3.12431	0.133481
0.3	-3.1468	0.102744
0.31	-3.16752	0.0741636
0.32	-3.18656	0.0476124
0.33	-3.20401	0.0229686
0.34	-3.21994	0.000118423
0.35	-3.23442	-0.021045
0.36	-3.24752	-0.0406221
0.37	-3.25931	-0.0587068
0.38	-3.26984	-0.0753878
0.39	-3.27917	-0.0907479
0.4	-3.28734	-0.104865
0.41	-3.29442	-0.117813
0.42	-3.30045	-0.129659
0.43	-3.30547	-0.140468
0.44	-3.30951	-0.150302
0.45	-3.31263	-0.159215
0.46	-3.31484	-0.167263
0.47	-3.3162	-0.174495
0.48	-3.31672	-0.180957
0.49	-3.31643	-0.186694
0.5	-3.31538	-0.191748
0.51	-3.31357	-0.196156
0.52	-3.31103	-0.199957
0.53	-3.30779	-0.203183
0.54	-3.30387	-0.205866
0.55	-3.29928	-0.208038
0.56	-3.29405	-0.209726
0.57	-3.28819	-0.210957
0.58	-3.28172	-0.211756
0.59	-3.27465	-0.212145
0.6	-3.267	-0.212148
0.61	-3.25877	-0.211784
0.62	-3.24999	-0.211073
0.63	-3.24067	-0.210033
0.64	-3.2308	-0.208682
0.65	-3.22041	-0.207034
0.66	-3.20951	-0.205105
0.67	-3.19809	-0.202909
0.68	-3.18618	-0.200459
0.69	-3.17377	-0.197768
0.7	-3.16088	-0.194847
0.71	-3.1475	-0.191707
0.72	-3.13366	-0.188358
0.73	-3.11934	-0.18481
0.74	-3.10456	-0.181071
0.75	-3.08932	-0.177151
0.76	-3.07363	-0.173056
0.77	-3.05749	-0.168795
0.78	-3.0409	-0.164375
0.79	-3.02387	-0.159801
0.8	-3.0064	-0.15508
0.81	-2.98849	-0.150218
0.82	-2.97015	-0.145219
0.83	-2.95137	-0.14009
0.84	-2.93217	-0.134834
0.85	-2.91253	-0.129456
0.86	-2.89247	-0.123961
0.87	-2.87199	-0.118351
0.88	-2.85108	-0.112631
0.89	-2.82974	-0.106804
0.9	-2.80799	-0.100873
0.91	-2.78582	-0.0948418
0.92	-2.76322	-0.0887119
0.93	-2.74021	-0.0824865
0.94	-2.71678	-0.076168
0.95	-2.69293	-0.0697585
0.96	-2.66866	-0.0632603
0.97	-2.64398	-0.0566753
0.98	-2.61887	-0.0500053
0.99	-2.59335	-0.043252
1	-2.56742	-0.036417
