0	1	-2
0.01	0.980199	-1.9604
0.02	0.960789	-1.92158
0.03	0.941765	-1.88353
0.04	0.923116	-1.84623
0.05	0.904837	-1.80967
0.06	0.88692	-1.77384
0.07	0.869358	-1.73872
0.08	0.852144	-1.70429
0.09	0.83527	-1.67054
0.1	0.818731	-1.63746
0.11	0.802519	-1.60504
0.12	0.786628	-1.57326
0.13	0.771052	-1.5421
0.14	0.755784	-1.51157
0.15	0.740818	-1.48164
0.16	0.726149	-1.4523
0.17	0.71177	-1.42354
0.18	0.697676	-1.39535
0.19	0.683861	-1.36772
0.2	0.67032	-1.34064
0.21	0.657047	-1.31409
0.22	0.644036	-1.28807
0.23	0.631284	-1.26257
0.24	0.618783	-1.23757
0.25	0.606531	-1.21306
0.26	0.594521	-1.18904
0.27	0.582748	-1.1655
0.28	0.571209	-1.14242
0.29	0.559898	-1.1198
0.3	0.548812	-1.09762
0.31	0.537944	-1.07589
0.32	0.527292	-1.05458
0.33	0.516851	-1.0337
0.34	0.506617	-1.01323
0.35	0.496585	-0.993171
0.36	0.486752	-0.973505
0.37	0.477114	-0.954228
0.38	0.467666	-0.935333
0.39	0.458406	-0.916812
0.4	0.449329	-0.898658
0.41	0.440432	-0.880863
0.42	0.431711	-0.863421
0.43	0.423162	-0.846324
0.44	0.414783	-0.829566
0.45	0.40657	-0.813139
0.46	0.398519	-0.797038
0.47	0.390628	-0.781256
0.48	0.382893	-0.765786
0.49	0.375311	-0.750622
0.5	0.367879	-0.735759
0.51	0.360595	-0.72119
0.52	0.353455	-0.706909
0.53	0.346456	-0.692912
0.54	0.339596	-0.679191
0.55	0.332871	-0.665742
0.56	0.32628	-0.65256
0.57	0.319819	-0.639638
0.58	0.313486	-0.626972
0.59	0.307279	-0.614557
0.6	0.301194	-0.602388
0.61	0.29523	-0.59046
0.62	0.289384	-0.578768
0.63	0.283654	-0.567308
0.64	0.278037	-0.556075
0.65	0.272532	-0.545064
0.66	0.267135	-0.534271
0.67	0.261846	-0.523691
0.68	0.256661	-0.513322
0.69	0.251579	-0.503157
0.7	0.246597	-0.493194
0.71	0.241714	-0.483428
0.72	0.236928	-0.473856
0.73	0.232236	-0.464473
0.74	0.227638	-0.455275
0.75	0.22313	-0.44626
0.76	0.218712	-0.437424
0.77	0.214381	-0.428762
0.78	0.210136	-0.420272
0.79	0.205975	-0.41195
0.8	0.201897	-0.403793
0.81	0.197899	-0.395797
0.82	0.19398	-0.38796
0.83	0.190139	-0.380278
0.84	0.186374	-0.372748
0.85	0.182684	-0.365367
0.86	0.179066	-0.358132
0.87	0.17552	-0.351041
0.88	0.172045	-0.34409
0.89	0.168638	-0.337276
0.9	0.165299	-0.330598
0.91	0.162026	-0.324052
0.92	0.158817	-0.317635
0.93	0.155673	-0.311345
0.94	0.15259	-0.30518
0.95	0.149569	-0.299137
0.96	0.146607	-0.293214
0.97	0.143704	-0.287408
0.98	0.140858	-0.281717
0.99	0.138069	-0.276138
1	0.135335	-0.270671
